"Open time" "Open" "High" "Low" "Close" "Volume" "Close time" "Quote asset volume" "Number of trades" "Taker buy base asset volume" "Taker buy quote asset volume" "Ignore"
"1606931820000" "18984.37000000" "18988.47000000" "18976.00000000" "18981.68000000" "21.85745700" "1606931879999" "414919.22043871" "718" "10.93480100" "207577.75189215" "0"
"1606931880000" "18981.67000000" "18990.00000000" "18965.39000000" "18968.22000000" "34.67633700" "1606931939999" "658199.41177838" "822" "12.16703900" "230958.08216393" "0"
"1606931940000" "18968.43000000" "18978.83000000" "18959.04000000" "18976.33000000" "33.43542900" "1606931999999" "634257.83151730" "951" "19.50219000" "369951.68738420" "0"
"1.606932e+12" "18976.33000000" "18976.33000000" "18962.91000000" "18964.88000000" "47.19685400" "1606932059999" "895261.13252003" "1033" "20.84548900" "395413.90811333" "0"
"1606932060000" "18964.87000000" "18973.02000000" "18945.00000000" "18945.28000000" "40.77461100" "1606932119999" "773165.20778628" "1001" "9.65478800" "183083.20352245" "0"
"1606932120000" "18945.27000000" "19035.71000000" "18945.00000000" "19026.53000000" "106.03320000" "1606932179999" "2014642.40145009" "2240" "77.19846200" "1466930.33299074" "0"
"1606932180000" "19026.05000000" "19033.92000000" "18894.80000000" "18995.77000000" "137.22907400" "1606932239999" "2607080.87487463" "1963" "22.50539900" "428020.75575632" "0"
"1606932240000" "18995.76000000" "19020.81000000" "18979.89000000" "19016.06000000" "70.56795900" "1606932299999" "1341348.68580070" "1432" "34.97873000" "664943.13772960" "0"
"1606932300000" "19016.06000000" "19036.57000000" "19012.08000000" "19029.47000000" "46.41820800" "1606932359999" "883160.21319998" "987" "24.95072700" "474742.02110274" "0"
"1606932360000" "19029.46000000" "19033.13000000" "19009.60000000" "19013.69000000" "36.37712900" "1606932419999" "692016.43824238" "902" "14.99723600" "285310.73030018" "0"
"1606932420000" "19013.69000000" "19021.89000000" "19008.67000000" "19021.88000000" "10.00480200" "1606932479999" "190226.58483572" "395" "3.60706600" "68581.02765209" "0"
